1,100,526,2,11,1.000   ,1.000   ,"1.044,50   ",0   ,Gerichts- und ähnliche Kosten
1,100,527,1,11,25.000   ,25.000   ,"18.785,17   ",0   ,Reisekostenvergütungen für Dienstreisen
1,100,529,10,11,2.000   ,2.000   ,"968,17   ",0   ,Zur Verfügung des Landesbeauftragten für Datenschutz und Informationsfreiheit
1,100,529,40,11,100   ,100   ,"0,00   ",0   ,Aufwand der Personalvertretung und der Schwerbehindertenvertreung
1,100,531,0,11,38.000   ,38.000   ,"17.065,62   ",0   ,Kosten für Veröffentlichungen
1,100,538,0,11,17.100   ,17.100   ,"17.091,55   ",0   ,Ausgaben für die Datenverarbeitung
1,100,546,1,11,600   ,600   ,"440,48   ",0   ,Vermischte Ausgaben
1,100,547,10,11,0   ,0   ,"0,00   ",0   ,Erstattung von Ausgaben für die Inanspruchnahme der Wirtschaftsbetriebe anderer Behörden
1,100,547,59,861,0   ,0   ,"0,00   ",0   ,Ausgaben im Rahmen der Regelung des § 9 Haushaltsgesetz
1,100,811,1,12,0   ,0   ,"0,00   ",0   ,Erwerb von Dienstkraftfahrzeugen
1,100,812,10,12,25.200   ,35.200   ,"0,00   ",25.200   ,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen im Inland"
1,100,972,0,881,0   ,-100.000   ,"0,00   ",0   ,Globale Minderausgabe
1,900,119,1,18,0   ,0   ,"0,00   ",0   ,Vermischte Einnahmen
1,900,231,11,18,0   ,0   ,"0,00   ",0   ,Erstattungen von Versorgungslasten durch den Bund
1,900,232,11,18,0   ,0   ,"0,00   ",0   ,Erstattungen von Versorgungslasten durch andere Länder
1,900,233,11,18,0   ,0   ,"0,00   ",0   ,Erstattungen von Versogungslasten durch Gemeinden
1,900,432,0,18,1.744.000   ,1.746.600   ,"1.712.966,07   ",0   ,Versorgungsbezüge der Beamten sowie deren Hinterbliebenen
1,900,443,1,11,0   ,0   ,"56,00   ",0   ,Fürsorgeleistungen
1,900,443,2,841,0   ,0   ,"0,00   ",0   ,Unterstützungen aufgrund der Unterstützungsgrundsätze
1,900,446,1,18,144.200   ,215.100   ,"131.067,27   ",0   ,Beihilfen in Krankheitsfällen für Versorgungsempfängerinnen und Versorgungsempfänger aufgrund der Beihilfenverordnung
1,900,446,2,18,57.300   ,83.800   ,"52.114,68   ",0   ,Beihilfen in Pflegefällen für Versorgungsempfängerinnen und Versorgungsempfänger aufgrund der Beihilfenverordnung
1,900,446,3,18,0   ,0   ,"0,00   ",0   ,Rentenversicherungsbeiträge für Pflegepersonen im Bereich der Versorgungsempfängerinnen und Versorgungsempfänger
1,900,446,4,18,0   ,0   ,"0,00   ",0   ,Beiträge zur Arbeitslosenversicherung bei Inanspruchnahme von Pflegezeit im Bereich pflegebedürftiger Versorgungsempfängerinnen und Versorgungsempfänger bzw. deren Angehörigen
1,900,446,5,18,0   ,0   ,"0,00   ",0   ,Zuschüsse zur Krankenversicherung bei Inanspruchnahme von Pflegezeit im Bereich pflegebedürftiger Versorgungsempfängerinnen und Versorgungsempfänger bzw. deren Angehörigen
1,900,632,0,18,45.000   ,45.000   ,"72.496,47   ",0   ,Erstattungen von Versorgungsbezügen an die Länder
1,900,633,0,18,25.000   ,25.000   ,"0,00   ",0   ,Erstattung von Versorgungsbezügen an die Gemeinden
2,10,119,1,11,38.000   ,28.000   ,"39.296,39   ",0   ,Vermischte Einnahmen
2,10,119,3,11,10.000   ,10.000   ,"7.054,00   ",0   ,Einnahmen aus Nebentätigkeiten
2,10,119,4,11,198.000   ,198.000   ,"188.133,97   ",0   ,Einnahmen aus dem Verkauf des Firmentickets von Verkehrsunternehmen an Landesbedienstete
2,10,119,10,11,0   ,0   ,"12.032,76   ",0   ,Erstattungen für Dienstreisen durch Dritte
2,10,121,0,681,0   ,0   ,"0,00   ",0   ,Gewinne aus Unternehmen und Beteiligungen
2,10,261,0,11,22.300   ,22.300   ,"28.188,70   ",0   ,Erstattung von Verwaltungsausgaben
2,10,422,1,11,9.642.200   ,9.263.200   ,"9.248.174,16   ",0   ,"Bezüge und Nebenleistungen der Beamtinnen und Beamten, Richterinnen und Richter"
2,10,427,1,11,106.700   ,106.700   ,"120.004,03   ",0   ,Entgelte für Aushilfen
2,10,428,1,11,13.908.400   ,14.572.500   ,"13.102.140,54   ",0   ,Entgelte der Arbeitnehmerinnen und Arbeitnehmer
2,10,441,1,841,450.900   ,465.600   ,"425.281,52   ",0   ,Beihilfen in Krankheitsfällen aufgrund der Beihilfenverordnung
2,10,441,2,841,11.600   ,26.600   ,"10.929,92   ",0   ,Beihilfen in Pflegefällen aufgrund der Beihilfenverordnung
2,10,441,3,841,1.000   ,1.000   ,"0,00   ",0   ,Rentenversicherungsbeiträge für Pflegepersonen im Bereich der Beamtinnen und Beamten
2,10,441,4,841,0   ,0   ,"0,00   ",0   ,Beiträge zur Arbeitslosenversicherung bei Inanspruchnahme von Pflegezeit im Bereich pflegebedürftiger Beamtinnen und Beamter bzw. deren Angehörigen
2,10,441,5,841,0   ,0   ,"0,00   ",0   ,Zuschüsse zur Krankenversicherung bei Inanspruchnahme von Pflegezeit im Bereich pflegebedürftiger Beamtinnen und Beamter bzw. deren Angehörigen
2,10,443,1,841,7.600   ,6.900   ,"6.925,29   ",0   ,Fürsorgeleistungen
2,10,451,1,11,100   ,100   ,"0,00   ",0   ,Zuschüsse zur Betreuung von Bediensteten
2,10,453,1,11,22.500   ,22.500   ,"85.375,02   ",0   ,Trennungsentschädigung und Umzugskostenvergütung
2,10,511,1,11,1.650.000   ,1.900.000   ,"1.170.097,66   ",0   ,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände"
2,10,514,1,11,553.000   ,553.000   ,"422.843,05   ",0   ,Haltung von Dienstfahrzeugen
2,10,514,2,11,12.000   ,12.000   ,"3.051,91   ",0   ,Dienst- und Schutzkleidung
2,10,517,1,11,1.498.500   ,1.498.500   ,"1.388.705,29   ",0   ,"Bewirtschaftung der Grundstücke, Gebäude und Räume"
2,10,518,1,11,3.578.600   ,3.578.600   ,"3.538.197,78   ",0   ,"Mieten und Pachten für Grundstücke, Gebäude und Räume"
2,10,518,2,11,436.000   ,446.000   ,"410.392,46   ",0   ,"Mieten und Pachten für Geräte, Maschinen und Fahrzeuge"
2,10,519,3,11,106.600   ,106.600   ,"127.378,48   ",0   ,"Schönheitsreparaturen und Instandhaltung an angemieteten Grundstücken, Gebäuden und Räumen"
2,10,523,0,11,110.000   ,110.000   ,"109.770,09   ",0   ,Ergänzung und Unterhaltung der Bibliothek der Landesregierung
2,10,525,1,11,88.800   ,88.800   ,"89.506,87   ",0   ,Aus- (und Fort)bildung der Bediensteten
2,10,526,0,11,31.500   ,31.500   ,"32.105,09   ",0   ,"Ausgaben für Gutachten, Sachverständige, Werkverträge, Gerichts- und ähnliche Kosten"
2,10,526,10,199,100.000   ,100.000   ,"0,00   ",0   ,Ausgaben für religionswissenschaftliche - und religionsverfassungsrechtliche Gutachten
2,10,527,1,11,387.200   ,387.200   ,"274.401,31   ",0   ,Reisekostenvergütungen für Dienstreisen
2,10,527,2,11,6.800   ,6.800   ,"42,60   ",0   ,Reisekostenvergütungen für Reisen in Personalvertretungs- und Schwerbehindertenangelegenheiten
2,10,529,10,11,100.000   ,100.000   ,"26.876,50   ",0   ,Zur Verfügung der Ministerpräsidentin/des Ministerpräsidenten für allgemeine Zwecke
2,10,529,11,11,50.000   ,50.000   ,"7.820,00   ",0   ,Zur Verfügung der Ministerpräsidentin/des Ministerpräsidenten für Aufgaben auf kulturellem Gebiet
2,10,529,13,11,10.200   ,10.200   ,"4.708,24   ",0   ,Zur Verfügung der Ministerin/des Ministers im Geschäftsbereich der Ministerpräsidentin/des Ministerpräsidenten
2,10,529,20,11,2.600   ,2.600   ,"1.185,41   ",0   ,Zur Verfügung der Chefin/des Chefs der Staatskanzlei
2,10,529,22,11,1.500   ,1.500   ,"1.151,11   ",0   ,Zur Verfügung der Staatssekretärin/des Staatssekretärs
2,10,529,30,11,1.500   ,1.500   ,"868,30   ",0   ,Zur Verfügung der Regierungssprecherin/des Regierungssprechers
2,10,529,40,11,900   ,900   ,"509,70   ",0   ,Aufwand der Personalvertretungen und Schwerbehindertenvertretung
2,10,531,10,11,1.500.000   ,1.500.000   ,"1.183.211,51   ",0   ,Für Aufgaben der Presseinformation und der Öffentlichkeitsarbeit
2,10,531,20,11,24.000   ,24.000   ,"30.348,71   ",0   ,"Öffentlichkeitsarbeit der Ministerin/des Ministers für Bundesangelegenheiten, Europa und Medien"
2,10,531,30,11,300.000   ,400.000   ,"195.734,37   ",0   ,NRW-Tage - Projekte und Veranstaltungen zur Förderung des Landesbewusstseins
2,10,539,0,11,28.300   ,28.300   ,"25.082,00   ",0   ,Staatspreis Nordrhein-Westfalen
2,10,541,10,11,1.350.000   ,1.300.000   ,"912.672,44   ",0   ,Zur Erfüllung von Repräsentationsverpflichtungen der Landesregierung
2,10,541,20,11,14.500   ,14.500   ,"11.378,92   ",0   ,"Für Aufwendungen anlässlich der Feierlichkeiten zum ""Tag der Deutschen Einheit"""
2,10,541,30,11,350.000   ,350.000   ,"351.614,74   ",0   ,Kongresse und Veranstaltungen
2,10,545,0,314,50.000   ,50.000   ,"61.682,98   ",0   ,Ausgaben des betriebsärztlichen und sicherheitstechnischen Dienstes
2,10,546,0,229,37.500   ,37.500   ,"9.176,95   ",0   ,Abgaben nach dem Künstlersozialversicherungsgesetz - KSVG
2,10,546,1,11,10.000   ,10.000   ,"564,95   ",0   ,Vermischte Ausgaben
2,10,546,2,11,14.500   ,14.500   ,"5.364,00   ",0   ,Entschädigungs- und Ersatzleistungen an Dritte
2,10,546,4,11,198.000   ,198.000   ,"187.290,82   ",0   ,Ausgaben für den Kauf des Firmentickets von Verkehrsunternehmen
2,10,547,0,11,750.000   ,750.000   ,"593.441,13   ",0   ,Ausgaben für Kommunikationsmanagement - ServiceCenter der Landesregierung -
2,10,547,10,11,61.400   ,61.400   ,"61.400,00   ",0   ,Erstattung von Ausgaben für die Inanspruchnahme der Wirtschaftsbetriebe anderer Behörden
2,10,811,1,11,211.200   ,0   ,"-3.694,45   ",0   ,Erwerb von Dienstkraftfahrzeugen
2,10,812,10,11,0   ,0   ,"26.453,70   ",0   ,Erwerb von Geräten und sonstigen beweglichen Sachen
2,10,427,60,11,160.000   ,200.000   ,"76.322,36   ",0   ,Ausgaben für Beratung durch wissenschaftliche Sachverständige und Honorarkräfte
2,10,526,60,11,275.000   ,325.000   ,"57.097,00   ",0   ,"Ausgaben für Gutachten, Sachverständige, Werkverträge und Ähnliches"
2,10,541,60,11,65.000   ,125.000   ,"17.323,09   ",0   ,Symposien
2,10,547,60,11,5.000   ,5.000   ,"774,39   ",0   ,Sonstige sächliche Verwaltungsausgaben
2,10,427,61,11,95.000   ,95.000   ,"0,00   ",0   ,Vergütungen für besondere Aufgaben im DV-Bereich
2,10,511,61,11,355.000   ,180.000   ,"284.138,40   ",0   ,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände"
2,10,518,61,11,0   ,250.000   ,"29.222,91   ",0   ,Miete für DV-Anlagen
2,10,525,61,11,15.000   ,15.000   ,"1.968,38   ",0   ,Aus- (und Fort)bildung
2,10,526,61,11,30.000   ,30.000   ,"0,00   ",0   ,"Ausgaben für Gutachten, Sachverständige, Werkverträge und Ähnliches"
2,10,538,61,11,125.000   ,50.000   ,"125.764,38   ",0   ,Ausgaben für Datenverarbeitung
2,10,547,61,11,1.112.000   ,1.112.000   ,"1.128.079,93   ",0   ,Aufwendungen für Leistungen durch IT.NRW und sonstige sächliche Verwaltungsausgaben
2,10,812,61,11,103.300   ,103.300   ,"263.192,62   ",0   ,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen"
2,10,422,62,11,1.025.500   ,998.700   ,"684.013,66   ",0   ,"Bezüge und Nebenleistungen der Beamtinnen, Beamten, Richterinnen und Richter"
2,10,428,62,11,108.500   ,108.400   ,"449.136,48   ",0   ,Entgelte der Arbeitnehmerinnen und Arbeitnehmer
2,10,453,62,11,0   ,0   ,"0,00   ",0   ,Trennungsentschädigung und Umzugskostenvergütung
2,10,547,62,11,0   ,0   ,"23.810,67   ",0   ,Sonstige sächliche Verwaltungsausgaben
2,10,427,63,11,95.000   ,95.000   ,"0,00   ",0   ,Ausgaben für die Beratung durch wissenschaftliche Sachverständige und Honorarkräfte
2,10,526,63,11,0   ,0   ,"0,00   ",0   ,"Ausgaben für Gutachten, Sachverständige, Werkverträge und Ähnliches"
2,10,534,63,11,841.000   ,841.000   ,"393.086,58   ",0   ,Ausgaben zur Förderung der Europaaktivitäten des Landes und Pflege der europäischen Beziehungen
2,10,547,63,11,31.700   ,21.700   ,"20.269,92   ",0   ,Sächliche Verwaltungsausgaben zur Förderung und Verbreitung des Europa-Gedankens
2,10,427,64,23,50.000   ,50.000   ,"0,00   ",0   ,Ausgaben für die Beratung durch wissenschaftliche Sachverständige und Honorarkräfte
2,10,526,64,11,0   ,0   ,"0,00   ",0   ,"Ausgaben für Gutachten, Sachverständige, Werkverträge und Ähnliches"
2,10,529,64,23,20.000   ,20.000   ,"20.000,00   ",0   ,Zur Verfügung für humanitäre Maßnahmen
2,10,534,64,23,296.600   ,296.600   ,"85.647,62   ",0   ,Ausgaben für die Pflege der Auslandsbeziehungen des Landes und für die Organisation des Jugendprogramms mit Israel
2,10,547,64,23,404.000   ,404.000   ,"116.936,71   ",0   ,Sonstige sächliche Verwaltungsausgaben
2,10,427,66,11,110.000   ,110.000   ,"78.434,38   ",0   ,Ausgaben für Beratung durch wissenschaftliche Sachverständige und Honorarkräfte
2,10,526,66,11,168.000   ,217.000   ,"-91.906,33   ",0   ,"Ausgaben für Gutachten, Sachverständige, Werkverträge und Ähnliches"
2,10,541,66,11,10.000   ,10.000   ,"5.000,00   ",0   ,Ausgaben für Veranstaltungen
2,10,547,66,11,25.000   ,45.000   ,"5.177,20   ",0   ,Sonstige sächliche Verwaltungsausgaben
2,10,427,70,422,0   ,0   ,"61.060,84   ",0   ,Ausgaben für Beratung durch wissenschaftliche Sachverständige und Honorarkräfte
2,10,526,70,422,100.000   ,312.200   ,"430.926,35   ",0   ,"Ausgaben für Gutachten, Sachverständige, Werkverträge und Ähnliches"
2,10,531,70,422,165.000   ,275.000   ,"34.457,28   ",0   ,Veröffentlichungen und Dokumentationen
